file,label,r,int,scenario,delay,seed,ill,attackavg,attack0,attack1,attack2,attack3,attack4,peakill,peaktime,vaccinesused,antiviralsused,pop0,pop1,pop2,pop3,pop4
sims/1/Summary9499,sims/1/config.la.1.2-hom11-127,1.2,1,hom11,1,-1,2899,0.000261354,0.000273252,0.000167992,0.00037585,0.000293195,0.000178334,82,82,3281326,0,724605,2458454,1410137,5214951,1284104
sims/1/Summary95,sims/1/config.la.1.2-het3-15,1.2,1,het3,1,-1,42429,0.00382509,0.00306029,0.00755322,0.00283004,0.00289763,0.00197711,1702,176,2296958,0,724768,2458422,1411286,5215644,1282177
sims/1/Summary9500,sims/1/config.la.1.2-hom11-135,1.2,1,hom11,1,-1,2698,0.000243232,0.00028024,0.000170751,0.000306695,0.000260145,0.000222861,66,48,3282282,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9501,sims/1/config.la.1.2-hom11-133,1.2,1,hom11,1,-1,2508,0.000226103,0.000250587,0.000168159,0.000272023,0.000251226,0.000170878,64,100,3284898,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary9502,sims/1/config.la.1.2-hom11-136,1.2,1,hom11,1,-1,2736,0.000246657,0.000245296,0.000205886,0.000303457,0.000269941,0.000168697,87,175,3279552,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary9503,sims/1/config.la.1.2-hom11-144,1.2,1,hom11,1,-1,2856,0.000257476,0.000291942,0.000191824,0.000308134,0.000285016,0.000196366,76,130,3283709,0,726172,2460583,1408477,5213745,1283318
sims/1/Summary9504,sims/1/config.la.1.2-hom11-141,1.2,1,hom11,1,-1,2790,0.000251528,0.000248534,0.000156879,0.000346306,0.000281841,0.0002077,66,61,3282809,0,724246,2460488,1406271,5215708,1285510
sims/1/Summary9505,sims/1/config.la.1.2-hom11-149,1.2,1,hom11,1,-1,2608,0.000235119,0.000215488,0.000154984,0.000309563,0.000266118,0.000191798,70,52,3278361,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary9506,sims/1/config.la.1.2-hom11-150,1.2,1,hom11,1,-1,2851,0.000257026,0.000233239,0.000193125,0.00031964,0.000284917,0.000210939,73,168,3279510,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary9507,sims/1/config.la.1.2-hom2-108,1.2,1,hom2,1,-1,25414,0.00229115,0.00177449,0.00461223,0.00173546,0.00171756,0.00106807,775,177,2174227,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary9508,sims/1/config.la.1.2-hom2-109,1.2,1,hom2,1,-1,27692,0.0024965,0.00188156,0.00501983,0.0018246,0.0018919,0.00120334,887,161,2174912,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary9509,sims/1/config.la.1.2-hom2-112,1.2,1,hom2,1,-1,26814,0.00241738,0.00188041,0.00483342,0.00187493,0.00182105,0.00110939,832,147,2173008,0,725372,2459126,1409655,5216235,1281781
sims/1/Summary9510,sims/1/config.la.1.2-hom2-110,1.2,1,hom2,1,-1,23343,0.00210445,0.00158958,0.00415,0.00160953,0.00162354,0.000966127,660,158,2174285,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary9511,sims/1/config.la.1.2-hom2-111,1.2,1,hom2,1,-1,24016,0.00216511,0.00172475,0.0043107,0.00160032,0.00166136,0.000967599,736,162,2174207,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary9512,sims/1/config.la.1.2-hom2-119,1.2,1,hom2,1,-1,23826,0.00214798,0.00164738,0.00422181,0.00169665,0.00164,0.00101636,803,177,2174909,0,723571,2459608,1408068,5217063,1283996
sims/1/Summary9513,sims/1/config.la.1.2-hom2-118,1.2,1,hom2,1,-1,25650,0.00231242,0.00180039,0.00456698,0.0017191,0.00178255,0.00108875,822,151,2172638,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary9514,sims/1/config.la.1.2-hom2-125,1.2,1,hom2,1,-1,23838,0.00214905,0.0016882,0.00422614,0.00165375,0.00164306,0.00103322,808,176,2173560,0,725624,2457560,1410130,5214671,1284339
sims/1/Summary9515,sims/1/config.la.1.2-hom2-128,1.2,1,hom2,1,-1,20781,0.00187346,0.0014158,0.00371767,0.00144375,0.00144033,0.000833511,559,169,2173677,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary9516,sims/1/config.la.1.2-hom2-129,1.2,1,hom2,1,-1,25672,0.0023144,0.00186921,0.00464478,0.00167883,0.0017518,0.00108448,812,178,2175539,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary9517,sims/1/config.la.1.2-hom2-131,1.2,1,hom2,1,-1,16511,0.00148852,0.00111665,0.00293218,0.00113182,0.00113146,0.000772142,570,178,2174852,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary9518,sims/1/config.la.1.2-hom2-132,1.2,1,hom2,1,-1,23472,0.00211606,0.00165091,0.00418768,0.00162069,0.00159974,0.00104852,687,115,2177206,0,725055,2460312,1410508,5214613,1281803
sims/1/Summary9519,sims/1/config.la.1.2-hom2-134,1.2,1,hom2,1,-1,21940,0.00197794,0.00155059,0.00390559,0.00150551,0.00151211,0.000933438,741,178,2173976,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary9520,sims/1/config.la.1.2-hom2-135,1.2,1,hom2,1,-1,20713,0.00186733,0.0014716,0.00368334,0.00139646,0.00143358,0.000889885,688,177,2174649,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9521,sims/1/config.la.1.2-hom2-136,1.2,1,hom2,1,-1,23475,0.00211633,0.00164817,0.00426949,0.00158393,0.00159662,0.000956211,875,177,2173876,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary9522,sims/1/config.la.1.2-hom2-138,1.2,1,hom2,1,-1,22267,0.00200742,0.00161126,0.00401239,0.00154228,0.00149396,0.000984886,615,145,2173757,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary9523,sims/1/config.la.1.2-hom2-137,1.2,1,hom2,1,-1,21246,0.00191538,0.00154084,0.00383747,0.00142665,0.00146092,0.00082439,657,139,2176279,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary9524,sims/1/config.la.1.2-hom2-139,1.2,1,hom2,1,-1,23942,0.00215843,0.00155139,0.00434262,0.00165032,0.00162977,0.0010249,844,151,2175347,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary9525,sims/1/config.la.1.2-hom2-150,1.2,1,hom2,1,-1,19277,0.00173788,0.00127523,0.0033929,0.00133397,0.00134118,0.000883451,611,172,2172800,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary9526,sims/1/config.la.1.2-hom3-101,1.2,1,hom3,1,-1,13520,0.00121886,0.00096766,0.00221657,0.00101042,0.000982376,0.000638065,410,170,2298997,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary9527,sims/1/config.la.1.2-hom3-102,1.2,1,hom3,1,-1,18978,0.00171092,0.00132069,0.00322552,0.00139355,0.00135522,0.000825116,600,144,2299020,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary9528,sims/1/config.la.1.2-hom3-104,1.2,1,hom3,1,-1,16525,0.00148976,0.00121249,0.00283352,0.00118889,0.00117019,0.000701818,483,170,2296621,0,724954,2458783,1410563,5212838,1285234
sims/1/Summary9529,sims/1/config.la.1.2-hom3-106,1.2,1,hom3,1,-1,15120,0.00136312,0.00118797,0.00255932,0.00104654,0.00108183,0.000658777,490,150,2298639,0,727291,2460028,1410363,5213384,1281161
sims/1/Summary9530,sims/1/config.la.1.2-hom3-107,1.2,1,hom3,1,-1,17245,0.00155468,0.00126369,0.00290694,0.00124331,0.00123392,0.000776234,507,120,2298408,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary9531,sims/1/config.la.1.2-hom3-108,1.2,1,hom3,1,-1,13815,0.00124546,0.000912084,0.00228378,0.00101247,0.00101002,0.00065301,388,144,2297473,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary9532,sims/1/config.la.1.2-hom3-109,1.2,1,hom3,1,-1,14794,0.00133371,0.00106199,0.00253269,0.00106725,0.00104432,0.00065821,370,112,2298006,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary9533,sims/1/config.la.1.2-hom3-112,1.2,1,hom3,1,-1,15062,0.00135789,0.00113045,0.00258832,0.00105203,0.00106322,0.000661579,441,119,2295698,0,725372,2459126,1409655,5216235,1281781
sims/1/Summary9534,sims/1/config.la.1.2-hom3-110,1.2,1,hom3,1,-1,13203,0.00119029,0.000942432,0.00219885,0.000968417,0.000951873,0.000606656,405,153,2297450,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary9535,sims/1/config.la.1.2-hom3-114,1.2,1,hom3,1,-1,16098,0.00145128,0.00108875,0.00282673,0.00109802,0.00113166,0.000708929,418,108,2296078,0,723765,2458673,1408898,5214476,1286447
sims/1/Summary9536,sims/1/config.la.1.2-hom3-115,1.2,1,hom3,1,-1,13962,0.00125871,0.00103617,0.00231535,0.00106027,0.000992002,0.000660572,408,134,2299075,0,725752,2460102,1410015,5212692,1283735
sims/1/Summary9537,sims/1/config.la.1.2-hom3-118,1.2,1,hom3,1,-1,14880,0.00134147,0.00120256,0.0025095,0.00109771,0.00104808,0.000642644,434,157,2295260,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary9538,sims/1/config.la.1.2-hom3-120,1.2,1,hom3,1,-1,13616,0.00122752,0.000997316,0.00231289,0.000992688,0.000959994,0.000621281,483,174,2297086,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9539,sims/1/config.la.1.2-hom3-117,1.2,1,hom3,1,-1,17157,0.00154675,0.00120679,0.00288128,0.00128266,0.00122562,0.000773485,473,176,2299569,0,725067,2461407,1408010,5215321,1282507
sims/1/Summary9540,sims/1/config.la.1.2-hom3-121,1.2,1,hom3,1,-1,13289,0.00119804,0.000864894,0.00228973,0.000941197,0.000943211,0.000610354,442,173,2296064,0,724944,2460992,1406719,5215163,1284501
sims/1/Summary9541,sims/1/config.la.1.2-hom3-122,1.2,1,hom3,1,-1,17765,0.00160158,0.00125534,0.00305144,0.00125974,0.00125631,0.000793599,554,149,2297794,0,726494,2461460,1408227,5214484,1281503
sims/1/Summary9542,sims/1/config.la.1.2-hom3-123,1.2,1,hom3,1,-1,15126,0.00136366,0.00108928,0.00258024,0.0010436,0.00107432,0.000713927,422,127,2297589,0,726165,2459459,1409545,5215400,1281644
sims/1/Summary9543,sims/1/config.la.1.2-hom3-126,1.2,1,hom3,1,-1,16974,0.00153026,0.00114432,0.00297225,0.0011344,0.00119417,0.000786554,500,139,2298968,0,725321,2458409,1408668,5217019,1282811
sims/1/Summary9544,sims/1/config.la.1.2-hom3-130,1.2,1,hom3,1,-1,15116,0.00136276,0.00106885,0.00253019,0.00114451,0.00108532,0.000660504,513,168,2297103,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary9545,sims/1/config.la.1.2-hom3-127,1.2,1,hom3,1,-1,14862,0.00133985,0.00101159,0.0024312,0.00111833,0.00109186,0.000686082,416,146,2297731,0,724605,2458454,1410137,5214951,1284104
sims/1/Summary9546,sims/1/config.la.1.2-hom3-129,1.2,1,hom3,1,-1,15574,0.00140404,0.001076,0.00263343,0.00112632,0.00111558,0.00071079,455,176,2298091,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary9547,sims/1/config.la.1.2-hom3-133,1.2,1,hom3,1,-1,15704,0.00141576,0.00107119,0.00274212,0.00109732,0.00109216,0.000729547,464,125,2298889,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary9548,sims/1/config.la.1.2-hom3-135,1.2,1,hom3,1,-1,14963,0.00134895,0.00103399,0.0025141,0.00107414,0.00108218,0.000679492,422,165,2297751,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9549,sims/1/config.la.1.2-hom3-134,1.2,1,hom3,1,-1,15018,0.0013539,0.00112332,0.002557,0.00104981,0.00107046,0.000662063,467,162,2297143,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary9550,sims/1/config.la.1.2-hom3-136,1.2,1,hom3,1,-1,15789,0.00142342,0.00114518,0.00269971,0.00111102,0.00112389,0.000698112,459,168,2296606,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary9551,sims/1/config.la.1.2-hom3-138,1.2,1,hom3,1,-1,14781,0.00133254,0.00107921,0.00252396,0.00103552,0.00104621,0.000681304,440,153,2297060,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary9552,sims/1/config.la.1.2-hom3-137,1.2,1,hom3,1,-1,16237,0.00146381,0.00119353,0.0026759,0.00122579,0.00117522,0.000726118,458,120,2298690,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary9553,sims/1/config.la.1.2-hom3-139,1.2,1,hom3,1,-1,17790,0.00160381,0.00128985,0.00307287,0.00121222,0.00125732,0.00080589,514,146,2297865,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary9554,sims/1/config.la.1.2-hom3-140,1.2,1,hom3,1,-1,13756,0.00124014,0.00101017,0.00234667,0.00095831,0.000982302,0.000606444,384,176,2297234,0,724630,2460081,1408730,5214280,1284538
sims/1/Summary9555,sims/1/config.la.1.2-hom3-142,1.2,1,hom3,1,-1,19240,0.00173454,0.00134231,0.00337123,0.00133864,0.00135323,0.000806084,649,173,2297995,0,724872,2457855,1408890,5217891,1282744
sims/1/Summary9556,sims/1/config.la.1.2-hom3-145,1.2,1,hom3,1,-1,16006,0.001443,0.00112034,0.00274662,0.00111502,0.00113967,0.000720804,459,153,2298028,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary9557,sims/1/config.la.1.2-hom3-143,1.2,1,hom3,1,-1,16258,0.00146571,0.00117336,0.00280595,0.00111507,0.00115885,0.000696764,516,178,2297710,0,725267,2457990,1410671,5213789,1284509
sims/1/Summary9558,sims/1/config.la.1.2-hom3-146,1.2,1,hom3,1,-1,12805,0.00115441,0.000924893,0.00217569,0.000932394,0.00090431,0.00058605,384,175,2296434,0,725489,2460367,1409275,5213921,1283167
sims/1/Summary9559,sims/1/config.la.1.2-hom3-147,1.2,1,hom3,1,-1,17487,0.0015765,0.00119751,0.0029881,0.00125634,0.00123206,0.000835711,499,178,2296018,0,725673,2459756,1408851,5216464,1281544
sims/1/Summary9560,sims/1/config.la.1.2-hom3-148,1.2,1,hom3,1,-1,15060,0.0013577,0.00110275,0.00256564,0.00108776,0.00106593,0.000667619,428,137,2297783,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary9561,sims/1/config.la.1.2-hom3-149,1.2,1,hom3,1,-1,16511,0.00148852,0.00120729,0.00280353,0.00117591,0.00118354,0.000711056,463,152,2296348,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary9562,sims/1/config.la.1.2-hom3-150,1.2,1,hom3,1,-1,13491,0.00121625,0.00100748,0.00226464,0.000970286,0.000963272,0.000623475,382,159,2295176,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary9563,sims/1/config.la.1.2-hom4-101,1.2,1,hom4,1,-1,11979,0.00107994,0.000879314,0.00193813,0.000903274,0.000879402,0.000557041,337,134,2422186,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary9564,sims/1/config.la.1.2-hom4-102,1.2,1,hom4,1,-1,12271,0.00110626,0.000917602,0.00198071,0.00091556,0.000913199,0.000532433,338,178,2421751,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary9565,sims/1/config.la.1.2-hom4-104,1.2,1,hom4,1,-1,9145,0.00082444,0.000718666,0.00140395,0.000682706,0.00069866,0.000441165,283,161,2419818,0,724954,2458783,1410563,5212838,1285234
sims/1/Summary9566,sims/1/config.la.1.2-hom4-106,1.2,1,hom4,1,-1,12316,0.00111033,0.000925352,0.00195648,0.000928839,0.000922433,0.000554965,344,171,2421640,0,727291,2460028,1410363,5213384,1281161
sims/1/Summary9567,sims/1/config.la.1.2-hom4-103,1.2,1,hom4,1,-1,10462,0.000943175,0.00077944,0.00162543,0.000816367,0.000789314,0.000493059,287,152,2420394,0,726162,2459037,1409905,5213389,1283823
sims/1/Summary9568,sims/1/config.la.1.2-hom4-105,1.2,1,hom4,1,-1,10682,0.000963006,0.000776622,0.00169961,0.000801693,0.000801317,0.000490347,287,132,2422111,0,724934,2459977,1408270,5216410,1282765
sims/1/Summary9569,sims/1/config.la.1.2-hom4-108,1.2,1,hom4,1,-1,11329,0.00102134,0.000734083,0.00178877,0.000861347,0.000852164,0.000573432,349,170,2420681,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary9570,sims/1/config.la.1.2-hom4-107,1.2,1,hom4,1,-1,13835,0.00124726,0.000935712,0.00222477,0.00103208,0.00102226,0.000702975,368,127,2421075,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary9571,sims/1/config.la.1.2-hom4-109,1.2,1,hom4,1,-1,9157,0.000825525,0.000676314,0.00144975,0.000716934,0.000676145,0.000439847,260,173,2420405,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary9572,sims/1/config.la.1.2-hom4-111,1.2,1,hom4,1,-1,8699,0.000784239,0.000646608,0.00137932,0.000687372,0.000637375,0.000424249,234,117,2419301,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary9573,sims/1/config.la.1.2-hom4-113,1.2,1,hom4,1,-1,8215,0.000740609,0.000618392,0.00121534,0.000665734,0.000629573,0.000432816,243,161,2421293,0,724460,2461033,1407470,5214643,1284611
sims/1/Summary9574,sims/1/config.la.1.2-hom4-114,1.2,1,hom4,1,-1,14146,0.0012753,0.00105835,0.00226301,0.0010675,0.00104287,0.000679391,401,128,2418765,0,723765,2458673,1408898,5214476,1286447
sims/1/Summary9575,sims/1/config.la.1.2-hom4-117,1.2,1,hom4,1,-1,11365,0.00102458,0.000813718,0.00178638,0.000851556,0.000858624,0.000546586,287,81,2421897,0,725067,2461407,1408010,5215321,1282507
sims/1/Summary9576,sims/1/config.la.1.2-hom4-118,1.2,1,hom4,1,-1,11003,0.00099195,0.000807216,0.00172141,0.00085849,0.000834975,0.000483543,295,166,2418064,0,725952,2457863,1412946,5213327,1282202
sims/1/Summary9577,sims/1/config.la.1.2-hom4-119,1.2,1,hom4,1,-1,10509,0.000947413,0.000778085,0.00163075,0.00084797,0.000792783,0.000471185,303,163,2421598,0,723571,2459608,1408068,5217063,1283996
sims/1/Summary9578,sims/1/config.la.1.2-hom4-120,1.2,1,hom4,1,-1,10493,0.000945975,0.00084696,0.00166182,0.000846517,0.000762855,0.000482526,295,164,2420360,0,724946,2460553,1409305,5214618,1282833
sims/1/Summary9579,sims/1/config.la.1.2-hom4-121,1.2,1,hom4,1,-1,12361,0.00111437,0.000942142,0.00197481,0.000908497,0.000918859,0.000582327,353,86,2419443,0,724944,2460992,1406719,5215163,1284501
sims/1/Summary9580,sims/1/config.la.1.2-hom4-123,1.2,1,hom4,1,-1,11512,0.00103785,0.000859309,0.00184349,0.000858433,0.00084634,0.000569581,328,173,2420471,0,726165,2459459,1409545,5215400,1281644
sims/1/Summary9581,sims/1/config.la.1.2-hom4-124,1.2,1,hom4,1,-1,12394,0.00111737,0.000858726,0.00202117,0.000944025,0.000904703,0.000585735,317,137,2421203,0,726658,2459965,1407802,5213865,1283856
sims/1/Summary9582,sims/1/config.la.1.2-hom4-125,1.2,1,hom4,1,-1,13467,0.00121408,0.000983981,0.00220259,0.000980051,0.000988749,0.000624446,326,141,2418392,0,725624,2457560,1410130,5214671,1284339
sims/1/Summary9583,sims/1/config.la.1.2-hom4-122,1.2,1,hom4,1,-1,9659,0.000870795,0.000675849,0.00153974,0.000733547,0.000712822,0.00049005,270,158,2421425,0,726494,2461460,1408227,5214484,1281503
sims/1/Summary9584,sims/1/config.la.1.2-hom4-126,1.2,1,hom4,1,-1,11397,0.00102748,0.000918214,0.00180198,0.00084264,0.000845885,0.000546456,305,170,2421874,0,725321,2458409,1408668,5217019,1282811
sims/1/Summary9585,sims/1/config.la.1.2-hom4-129,1.2,1,hom4,1,-1,10498,0.000946425,0.000731128,0.00164991,0.000825211,0.000794214,0.000471784,285,136,2421122,0,724907,2459533,1408125,5215221,1284487
sims/1/Summary9586,sims/1/config.la.1.2-hom4-128,1.2,1,hom4,1,-1,12699,0.00114485,0.00100872,0.00201202,0.000983087,0.000933444,0.000598478,319,82,2420550,0,724678,2457724,1408827,5216168,1284926
sims/1/Summary9587,sims/1/config.la.1.2-hom4-130,1.2,1,hom4,1,-1,9124,0.000822558,0.000628332,0.00139852,0.000688267,0.000701623,0.000468343,234,116,2420128,0,724140,2458314,1409337,5215050,1285382
sims/1/Summary9588,sims/1/config.la.1.2-hom4-134,1.2,1,hom4,1,-1,9511,0.000857437,0.000724989,0.00143839,0.000741754,0.000725659,0.000480366,292,125,2420424,0,725528,2461086,1408823,5214569,1282356
sims/1/Summary9589,sims/1/config.la.1.2-hom4-131,1.2,1,hom4,1,-1,11709,0.00105561,0.000862989,0.00187406,0.000891262,0.000858571,0.000575597,296,177,2420128,0,725386,2460966,1409237,5214480,1282147
sims/1/Summary9590,sims/1/config.la.1.2-hom4-135,1.2,1,hom4,1,-1,9938,0.000895937,0.00073028,0.00155139,0.000755379,0.00075168,0.000473774,284,136,2420987,0,724380,2459725,1408565,5216312,1283312
sims/1/Summary9591,sims/1/config.la.1.2-hom4-132,1.2,1,hom4,1,-1,9085,0.000819037,0.000684086,0.00142177,0.000711091,0.000672725,0.000452488,293,166,2423060,0,725055,2460312,1410508,5214613,1281803
sims/1/Summary9592,sims/1/config.la.1.2-hom4-137,1.2,1,hom4,1,-1,9766,0.00088043,0.000730453,0.00156189,0.000721134,0.000725571,0.000462501,279,176,2421455,0,725577,2460477,1408892,5215201,1282160
sims/1/Summary9593,sims/1/config.la.1.2-hom4-133,1.2,1,hom4,1,-1,11305,0.00101918,0.000853649,0.00177663,0.000889934,0.000837483,0.000539163,330,129,2422464,0,726294,2461961,1407970,5214432,1281617
sims/1/Summary9594,sims/1/config.la.1.2-hom4-136,1.2,1,hom4,1,-1,12170,0.00109716,0.000928819,0.00194046,0.000899027,0.00091285,0.000544963,370,89,2419545,0,725653,2457671,1410414,5212248,1286327
sims/1/Summary9595,sims/1/config.la.1.2-hom4-138,1.2,1,hom4,1,-1,9875,0.000890255,0.000732765,0.00157219,0.000749493,0.000723874,0.000502589,243,130,2420948,0,727382,2459631,1408953,5214998,1281366
sims/1/Summary9596,sims/1/config.la.1.2-hom4-142,1.2,1,hom4,1,-1,13055,0.00117695,0.000940856,0.00213153,0.000978785,0.000950001,0.000622104,345,147,2421012,0,724872,2457855,1408890,5217891,1282744
sims/1/Summary9597,sims/1/config.la.1.2-hom4-139,1.2,1,hom4,1,-1,10559,0.000951918,0.000808047,0.00166439,0.00079893,0.00078554,0.000512839,331,178,2421205,0,726443,2457964,1410637,5214247,1283054
sims/1/Summary9598,sims/1/config.la.1.2-hom4-140,1.2,1,hom4,1,-1,10034,0.000904595,0.000781088,0.00155727,0.000778006,0.00074622,0.000506019,324,139,2419986,0,724630,2460081,1408730,5214280,1284538
sims/1/Summary9599,sims/1/config.la.1.2-hom4-141,1.2,1,hom4,1,-1,13483,0.00121554,0.00100518,0.00217071,0.000969941,0.00100753,0.000618432,375,146,2422203,0,724246,2460488,1406271,5215708,1285510
sims/1/Summary96,sims/1/config.la.1.2-het3-19,1.2,1,het3,1,-1,67966,0.00612733,0.00514831,0.01243,0.00433208,0.00452601,0.0030779,2769,176,2296864,0,725287,2459702,1409947,5214974,1282367
sims/1/Summary9600,sims/1/config.la.1.2-hom4-143,1.2,1,hom4,1,-1,9734,0.000877552,0.000796948,0.00149431,0.000787568,0.000729412,0.000442971,275,133,2420703,0,725267,2457990,1410671,5213789,1284509
sims/1/Summary9601,sims/1/config.la.1.2-hom4-144,1.2,1,hom4,1,-1,13164,0.00118677,0.000924024,0.00215843,0.00104581,0.000954017,0.000572734,419,161,2423220,0,726172,2460583,1408477,5213745,1283318
sims/1/Summary9602,sims/1/config.la.1.2-hom4-145,1.2,1,hom4,1,-1,10382,0.000935978,0.000766187,0.00162772,0.000797962,0.000769366,0.000535343,248,178,2420531,0,725671,2458659,1409842,5214681,1283290
sims/1/Summary9603,sims/1/config.la.1.2-hom4-146,1.2,1,hom4,1,-1,8428,0.000759812,0.00067265,0.00128436,0.000660623,0.000636181,0.000414599,241,172,2419552,0,725489,2460367,1409275,5213921,1283167
sims/1/Summary9604,sims/1/config.la.1.2-hom4-147,1.2,1,hom4,1,-1,9748,0.000878809,0.000751027,0.00149608,0.000734641,0.000742649,0.00047911,279,159,2419057,0,725673,2459756,1408851,5216464,1281544
sims/1/Summary9605,sims/1/config.la.1.2-hom4-148,1.2,1,hom4,1,-1,11093,0.00100007,0.000813641,0.00178425,0.000860851,0.000811014,0.00052289,314,136,2421851,0,726365,2460982,1410232,5209526,1285164
sims/1/Summary9606,sims/1/config.la.1.2-hom4-149,1.2,1,hom4,1,-1,11279,0.00101684,0.000841233,0.00178618,0.000837308,0.000847245,0.000528614,352,171,2419093,0,723937,2458325,1411667,5215728,1282600
sims/1/Summary9607,sims/1/config.la.1.2-hom4-150,1.2,1,hom4,1,-1,9432,0.000850323,0.000712139,0.00140961,0.000735883,0.000730315,0.000470136,240,134,2418277,0,724578,2459548,1407833,5215558,1284734
sims/1/Summary9608,sims/1/config.la.1.2-hom5-101,1.2,1,hom5,1,-1,8154,0.000735103,0.000628082,0.0011906,0.00066628,0.000635678,0.000402004,246,112,2545646,0,724428,2460105,1409317,5214906,1283568
sims/1/Summary9609,sims/1/config.la.1.2-hom5-102,1.2,1,hom5,1,-1,6612,0.00059609,0.000542032,0.000909604,0.000562385,0.000530078,0.000331603,196,177,2544967,0,726895,2458212,1410066,5212445,1284668
sims/1/Summary9610,sims/1/config.la.1.2-hom5-104,1.2,1,hom5,1,-1,8495,0.000765842,0.000640041,0.00126201,0.000686251,0.000656456,0.000418601,245,103,2542972,0,724954,2458783,1410563,5212838,1285234
sims/1/Summary9611,sims/1/config.la.1.2-hom5-103,1.2,1,hom5,1,-1,7774,0.000700846,0.000619696,0.00113622,0.000634085,0.000596733,0.000408935,195,122,2543315,0,726162,2459037,1409905,5213389,1283823
sims/1/Summary9612,sims/1/config.la.1.2-hom5-105,1.2,1,hom5,1,-1,8843,0.000797216,0.000718686,0.00130245,0.000734944,0.000675369,0.000436557,211,104,2544793,0,724934,2459977,1408270,5216410,1282765
sims/1/Summary9613,sims/1/config.la.1.2-hom5-106,1.2,1,hom5,1,-1,8750,0.000788841,0.000646234,0.00130771,0.000697693,0.000682474,0.000406662,233,137,2545094,0,727291,2460028,1410363,5213384,1281161
sims/1/Summary9614,sims/1/config.la.1.2-hom5-107,1.2,1,hom5,1,-1,7180,0.000647295,0.000540205,0.00103139,0.000583378,0.00056711,0.000368633,194,142,2544299,0,725651,2456879,1410749,5215917,1283119
sims/1/Summary9615,sims/1/config.la.1.2-hom5-108,1.2,1,hom5,1,-1,6798,0.00061286,0.000487089,0.00095144,0.000584637,0.000538381,0.000367464,186,80,2544122,0,724714,2462584,1409421,5213783,1281757
sims/1/Summary9616,sims/1/config.la.1.2-hom5-109,1.2,1,hom5,1,-1,6926,0.000624395,0.000502759,0.000956876,0.000585035,0.000567225,0.000331445,195,174,2543764,0,725994,2459045,1410171,5214861,1282265
sims/1/Summary9617,sims/1/config.la.1.2-hom5-110,1.2,1,hom5,1,-1,7252,0.000653791,0.000597471,0.0010176,0.000612716,0.000571546,0.000366489,183,70,2543318,0,724721,2462651,1408484,5213929,1282440
sims/1/Summary9618,sims/1/config.la.1.2-hom5-111,1.2,1,hom5,1,-1,7919,0.000713919,0.000674181,0.00114077,0.000625657,0.000614543,0.0004188,243,126,2542396,0,725324,2460624,1409718,5211999,1284623
sims/1/Summary9619,sims/1/config.la.1.2-hom5-114,1.2,1,hom5,1,-1,7818,0.000704816,0.000599642,0.00113883,0.00062957,0.000611375,0.000395663,224,100,2541459,0,723765,2458673,1408898,5214476,1286447
